Date,Tariff action,Chinese tariffs on ROW exports,Chinese tariffs on US exports,US tariffs on Chinese exports,US tariffs on ROW exports,Country,Links,Long_Beach_TEU,CALos_Angeles_TEU,CANY&NJ_TEU,ISM Manufacturing PMI
2025-03-12 00:00:00,"Canada retaliates against US steel and aluminum tariffs: Canada announces plans to retaliate on March 13, 2025, by imposing 25 percent tariffs on a list of US goods totaling C$29.8 billion, including C$12.6 billion worth of steel products, C$3 billion worth of aluminum products, and other US goods worth C$14.2 billion, including tools, computers and servers, display monitors, sport equipment, and cast-iron products.
EU retaliates against US steel and aluminum tariffs: The European Commission announces in a press release and fact sheet its two-part retaliation for the US tariffs that went into effect on March 12. One part restores the EU’s “rebalancing” tariff packages (from 2018 and 2020) that will go into effect April 1, 2025. A second part will eventually impose additional countermeasures on approximately €18 billion worth of US goods exports.

Hear more on the EU on Trade Talks.
Tariffs on steel and aluminum go into effect: US tariffs of 25 percent on imports of steel, aluminum, and derivative products announced on February 10 go into effect. See also: Steel Federal Register notice, Aluminum Federal Register notice, Aluminum derivate products Federal Register notice. Despite prior threats that Ontario, Canada would retaliate with a 25 percent tax on energy exports to the US and Trump’s threat to counter-retaliate by doubling the US tariff on Canadian steel from 25 to 50 percent, neither materialize by this point.

Hear more on steel and aluminum on Trade Talks.",6.5,22.6,42.7,4.1,"Canada
European Union
World","[Canada responds to unjustified U.S. tariffs on Canadian steel and aluminum products](https://www.canada.ca/en/department-finance/news/2025/03/canada-responds-to-unjustified-us-tariffs-on-canadian-steel-and-aluminum-products.html)
[List of products from the United States subject to 25 per cent tariffs effective March 13, 2025](https://www.canada.ca/en/department-finance/news/2025/03/list-of-products-from-the-united-states-subject-to-25-per-cent-tariffs-effective-march-13-2025.html)
[Commission responds to unjustified US steel and aluminium tariffs with countermeasures *](https://ec.europa.eu/commission/presscorner/detail/en/ip_25_740)
[EU countermeasures on US steel and aluminium tariffs explained](https://ec.europa.eu/commission/presscorner/detail/en/qanda_25_750)
[Is Europe ready for Trump? (Episode 204)](https://tradetalkspodcast.com/podcast/204-is-europe-ready-for-trump/)
[Adjusting Imports of Steel Into the United States](https://www.federalregister.gov/documents/2025/02/18/2025-02833/adjusting-imports-of-steel-into-the-united-states)
[Implementation of Duties on Steel Pursuant to Proclamation 10896 Adjusting Imports of Steel Into the United States](https://www.federalregister.gov/documents/2025/03/05/2025-03598/implementation-of-duties-on-steel-pursuant-to-proclamation-10896-adjusting-imports-of-steel-into-the)
[Adjusting Imports of Aluminum Into the United States](https://www.federalregister.gov/documents/2025/02/18/2025-02832/adjusting-imports-of-aluminum-into-the-united-states)
[Implementation of Duties on Aluminum Pursuant to Proclamation 10895 Adjusting Imports of Aluminum Into the United States](https://www.federalregister.gov/documents/2025/03/05/2025-03596/implementation-of-duties-on-aluminum-pursuant-to-proclamation-10895-adjusting-imports-of-aluminum)
[Ontario Applies 25 Per Cent Surcharge on Electricity Exports to United States](https://news.ontario.ca/en/release/1005690/ontario-applies-25-per-cent-surcharge-on-electricity-exports-to-united-states)
[Truth Social post](https://truthsocial.com/@realDonaldTrump/posts/114144217763824399)
[Trump’s steel and aluminum tariffs are back (Episode 202)](https://tradetalkspodcast.com/podcast/202-trumps-steel-and-aluminum-tariffs-are-back/)",817457,778406,782958,49
2025-03-13 00:00:00,,6.5,22.6,42.7,4.1,,,817457,778406,782958,49
2025-03-14 00:00:00,,6.5,22.6,42.7,4.1,,,817457,778406,782958,49
2025-03-15 00:00:00,,6.5,22.6,42.7,4.1,,,817457,778406,782958,49
2025-03-16 00:00:00,,6.5,22.6,42.7,4.1,,,817457,778406,782958,49
2025-03-17 00:00:00,,6.5,22.6,42.7,4.1,,,817457,778406,782958,49
2025-03-18 00:00:00,,6.5,22.6,42.7,4.1,,,817457,778406,782958,49
2025-03-19 00:00:00,,6.5,22.6,42.7,4.1,,,817457,778406,782958,49
2025-03-20 00:00:00,Increasing critical minerals production in the United States: The White House issues an executive order seeking to encourage additional mining and processing of critical minerals in the United States (Federal Register notice).,6.5,22.6,42.7,4.1,World,"[Immediate Measures to Increase American Mineral Production](https://www.whitehouse.gov/presidential-actions/2025/03/immediate-measures-to-increase-american-mineral-production/)
[Immediate Measures To Increase American Mineral Production](https://www.federalregister.gov/documents/2025/03/25/2025-05212/immediate-measures-to-increase-american-mineral-production)",817457,778406,782958,49
2025-03-21 00:00:00,,6.5,22.6,42.7,4.1,,,817457,778406,782958,49
2025-03-22 00:00:00,,6.5,22.6,42.7,4.1,,,817457,778406,782958,49
2025-03-23 00:00:00,,6.5,22.6,42.7,4.1,,,817457,778406,782958,49
2025-03-24 00:00:00,,6.5,22.6,42.7,4.1,,,817457,778406,782958,49
2025-03-25 00:00:00,"Secondary tariffs on third countries importing Venezuelan oil: The White House issues an executive order that extends earlier sanctions on Venezuela by indicating that, as of April 2, 2025, the exports to the United States from any third country found importing oil from Venezuela will be subject to a 25 percent US import tariff under the International Emergency Economic Powers Act (IEEPA).",6.5,22.6,42.7,4.1,World,[Imposing Tariffs on Countries Importing Venezuelan Oil](https://www.whitehouse.gov/presidential-actions/2025/03/imposing-tariffs-on-countries-importing-venezuelan-oil/),817457,778406,782958,49
2025-03-26 00:00:00,"Tariffs on automobiles and automobile parts: The White House issues a proclamation and fact sheet invoking Section 232 of the Trade Expansion Act of 1962 to impose 25 percent tariffs on automobiles and certain automobile parts, such as engines, transmissions, powertrain parts, and electrical components on April 3, 2025. Also announced are special tariff exemptions for USMCA-compliant auto parts as well as for the value of US content embedded in autos imported under USMCA. (Note: The proclamation refers to a May 2019 proclamation issued during the first Trump administration in which the president concurred with the Commerce’s secretary’s finding that imported autos and parts were a threat to national security.)",6.5,22.6,42.7,4.1,World,"[ADJUSTING IMPORTS OF AUTOMOBILES AND AUTOMOBILE PARTS INTO THE UNITED STATES](https://www.whitehouse.gov/presidential-actions/2025/03/adjusting-imports-of-automobiles-and-autombile-parts-into-the-united-states/)
[Fact Sheet: President Donald J. Trump Adjusts Imports of Automobiles and Automobile Parts into the United States](https://www.whitehouse.gov/fact-sheets/2025/03/fact-sheet-president-donald-j-trump-adjusts-imports-of-automobiles-and-automobile-parts-into-the-united-states/)
[Adjusting Imports of Automobiles and Automobile Parts Into the United States](https://www.federalregister.gov/documents/2019/05/21/2019-10774/adjusting-imports-of-automobiles-and-automobile-parts-into-the-united-states)",817457,778406,782958,49
2025-03-27 00:00:00,,6.5,22.6,42.7,4.1,,,817457,778406,782958,49
2025-03-28 00:00:00,,6.5,22.6,42.7,4.1,,,817457,778406,782958,49
2025-03-29 00:00:00,,6.5,22.6,42.7,4.1,,,817457,778406,782958,49
2025-03-30 00:00:00,,6.5,22.6,42.7,4.1,,,817457,778406,782958,49
2025-03-31 00:00:00,,6.5,22.6,42.7,4.1,,,817457,778406,782958,49
2025-04-01 00:00:00,,6.5,22.6,42.7,4.1,,,867494,842807,751194,48.7
2025-04-02 00:00:00,"Duty-free packages from China to end May 2: The US issues a fact sheet and amends the February 1 and February 5 executive orders to end duty-free treatment of low-value shipments from China as of May 2, 2025. New duty rates are also described in the executive order.
Tariffs on nearly all countries for their trade surpluses: The White House issues an executive order and fact sheet declaring a national emergency and invoking the International Emergency Economic Powers Act (IEEPA) to impose a baseline 10 percent tariff starting April 5, 2025, on virtually all countries and then additional “reciprocal” tariffs starting April 9, 2025 on countries that contribute to large, persistent US trade deficits. USTR also releases an explanation seeking to justify their controversial methodological approach used to calculate the country-specific tariffs of the baseline rate of 10 percent. Hear more on what happened on Trade Talks.",6.5,22.6,42.7,4.1,"China
World","[Fact Sheet: President Donald J. Trump Closes De Minimis Exemptions to Combat China’s Role in America’s Synthetic Opioid Crisis](https://www.whitehouse.gov/fact-sheets/2025/04/fact-sheet-president-donald-j-trump-closes-de-minimis-exemptions-to-combat-chinas-role-in-americas-synthetic-opioid-crisis/)
[Further Amendment to Duties Addressing the Synthetic Opioid Supply Chain in the People’s Republic of China as Applied to Low-Value Imports](https://www.whitehouse.gov/presidential-actions/2025/04/further-amendment-to-duties-addressing-the-synthetic-opioid-supply-chain-in-the-peoples-republic-of-china-as-applied-to-low-value-imports/)
[Regulating Imports With a Reciprocal Tariff To Rectify Trade Practices That Contribute to Large and Persistent Annual United States Goods Trade Deficits](https://www.federalregister.gov/documents/2025/04/07/2025-06063/regulating-imports-with-a-reciprocal-tariff-to-rectify-trade-practices-that-contribute-to-large-and)
[Fact Sheet: President Donald J. Trump Declares National Emergency to Increase our Competitive Edge, Protect our Sovereignty, and Strengthen our National and Economic Security](https://www.whitehouse.gov/fact-sheets/2025/04/fact-sheet-president-donald-j-trump-declares-national-emergency-to-increase-our-competitive-edge-protect-our-sovereignty-and-strengthen-our-national-and-economic-security/)
[Reciprocal Tariff Calculations](https://ustr.gov/issue-areas/reciprocal-tariff-calculations)
[What happened on Trump’s tariff day (Episode 207)](https://tradetalkspodcast.com/podcast/207-what-happened-on-trumps-tariff-day/)",867494,842807,751194,48.7
2025-04-03 00:00:00,"Canada announces new countermeasures in response to US tariffs on autos: Prime Minister Mark Carney announces 25 percent tariffs on non-USMCA compliant vehicles imports from the US, 25 percent tariffs on non-Canadian and non-Mexican content of USMCA compliant vehicles imports from the US, and intention to incentivize auto production and investment in Canada.
Report to President on America First Trade Policy: The White House releases an executive summary outlining elements of the full America First Trade Policy Report (which is non-public) delivered to the president as directed by his January 20 memorandum.
Tariffs on automobiles but not parts go into effect: The 25 percent tariffs on automobiles announced on March 26 and imposed under Section 232 of the Trade Expansion Act of 1962 go into effect. The tariffs on automobile parts are delayed to a future date not later than May 3, 2025. See also Federal Register notice.",6.5,22.6,42.7,5.7,"Canada
World
World","[Canada announces new countermeasures in response to tariffs from the United States of America](https://www.pm.gc.ca/en/news/news-releases/2025/04/03/canada-announces-new-countermeasures-response-tariffs-from-united-states)
[Report to the President on the America First Trade Policy Executive Summary](https://www.whitehouse.gov/fact-sheets/2025/04/report-to-the-president-on-the-america-first-trade-policy-executive-summary/)
[Adjusting Imports of Automobiles and Automobile Parts Into the United States](https://www.federalregister.gov/documents/2025/04/03/2025-05930/adjusting-imports-of-automobiles-and-automobile-parts-into-the-united-states)",867494,842807,751194,48.7
2025-04-04 00:00:00,"China retaliates: China announces 34 percent tariffs in response to US tariffs announced on April 2. Chinese tariffs take effect on April 10. China also announces new export controls on samarium, gadolinium, terbium, dysprosium, lutetium, scandium, and yttrium; an antidumping investigation into US medical CT X-ray tubes; the addition of 11 US companies to the unreliable entity list; export controls on 15 companies; and a ban on imports of Illumina's gene sequencers.",6.5,22.6,42.7,5.7,China,"[国务院关税税则委员会关于对原产于美国的进口商品加征关税的公告](https://gss.mof.gov.cn/gzdt/zhengcefabu/202504/t20250404_3961451.htm)
[商务部 海关总署公告2025年第18号 公布对部分中重稀土相关物项实施出口管制的决定](https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_9c2108ccaf754f22a34abab2fedaa944.html)
[商务部公告2025年第20号 公布对原产于美国、印度的进口相关医用CT球管发起反倾销立案调查](https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_d4ef89571bac46a4a84a3dfd5dc3571f.html)
[不可靠实体清单工作机制关于将斯凯迪奥公司等11家美国企业列入不可靠实体清单的公告](https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_e4f474d3aeba4672913db1042d845d78.html)
[商务部公告2025年第21号 公布将16家美国实体列入出口管制管控名单](https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_906685e3930048baa0fd95a651fd628d.html)
[不可靠实体清单工作机制关于对美国因美纳公司采取不可靠实体清单处理措施的公告](https://www.mofcom.gov.cn/zcfb/zc/art/2025/art_d2a21bc03ccf487bae4b413a52d9f260.html)",867494,842807,751194,48.7
2025-04-05 00:00:00,"Tariffs of 10 percent on nearly all countries go into effect: The US imposes 10 percent tariffs on imports from nearly all countries as announced April 2. See also: Federal Register notice.

Hear more on what happened on Trade Talks.",6.5,22.6,50.2,11,World,"[Regulating Imports With a Reciprocal Tariff To Rectify Trade Practices That Contribute to Large and Persistent Annual United States Goods Trade Deficits](https://www.federalregister.gov/documents/2025/04/07/2025-06063/regulating-imports-with-a-reciprocal-tariff-to-rectify-trade-practices-that-contribute-to-large-and)
[What happened on Trump’s tariff day (Episode 207)](https://tradetalkspodcast.com/podcast/207-what-happened-on-trumps-tariff-day/)",867494,842807,751194,48.7
2025-04-06 00:00:00,,6.5,22.6,50.2,11,,,867494,842807,751194,48.7
2025-04-07 00:00:00,,6.5,22.6,50.2,11,,,867494,842807,751194,48.7
2025-04-08 00:00:00,Additional 50 percent tariffs on China for retaliating: The White House amends the April 2 executive order to counter-retaliate by imposing an additional 50 percent tariff on imports from China because of China’s 34 percent tariff retaliation announced April 4. This brings the total US tariff increase on imports from China associated with the original April 2 announcement to 84 percent (with sectoral carve-outs) in addition to the 20 percent (no sectoral carve-outs) of February 4 and March 4. The executive order also amends the duty rates of the separate executive order of April 2 ending de minimis shipments from China effective May 2.,6.5,22.6,50.2,11,China,[Amendment to Reciprocal Tariffs and Updated Duties as Applied to Low-Value Imports From the People's Republic of China](https://www.federalregister.gov/documents/2025/04/14/2025-06378/amendment-to-reciprocal-tariffs-and-updated-duties-as-applied-to-low-value-imports-from-the-peoples),867494,842807,751194,48.7
2025-04-09 00:00:00,"Restoring Maritime Dominance: The White House issues an executive order to revitalize and rebuild the domestic maritime industries and workforce to promote national security and economic prosperity. The executive order highlights potential measures such as fees on Chinese ships, tariffs on ship-to-shore cranes made in China, tariffs on other cargo-handling equipment, alignment of trade policies with partners and allies, and financial incentives for domestic shipbuilding. Federal Register notice.
Differential tariffs to be paused for 90 days; additional tariff increase for China: After the tariffs have been in effect, President Trump posts on Truth Social that differential tariffs on trade surplus countries announced April 2 will be paused for 90 days. However, the 10 percent tariffs on nearly all countries will remain in effect. Because it retaliated, China will now also face a higher tariff of 125 percent, and not the combined 84 percent of the April 2 and April 8 executive orders. Further amended are the duty rates of the separate executive order of April 2 ending de minimis shipments from China effective May 2.


Note: Executive order indicating these would be tariffs under the International Emergency Economic Powers Act (IEEPA) was only published on April 10 and the changes did not go into effect until April 10.
EU confirms retaliation: EU member states vote and agree to retaliatory tariffs on the US worth €22 billion for the US steel and aluminium tariffs of March 12. Some tariffs will enter into force on April 15, some on May 15, and others in the fall.
China retaliates: China announces additional 50 percent tariffs in response to US tariffs announced on April 8, so that its most recent combination of retaliation tariffs match the new US additional tariffs of 84 percent. New tariffs go into effect on April 10. China also announces the addition of 6 US companies to the unreliable entity list and export controls on 12 companies.
Canada tariff retaliation for US auto tariffs goes into effect: Canadian retaliation of 25 percent tariffs on USMCA non-compliant vehicles and non-Canadian and non-Mexican content in USMCA compliant vehicles announced April 3 enters into force. See product list.
Differential tariffs on nearly all countries go into effect: The US imposes an additional country-specific tariff, ranging from 1 percent to 74 percent, on imports from nearly all countries that have a goods trade surplus with the United States, as announced April 2 and amended on April 8. See also: Federal Register notice.

Hear more on what happened on Trade Talks.",6.5,22.6,105,16.2,"World
World
European Union
China
Canada
World","[RESTORING AMERICA’S MARITIME DOMINANCE](https://www.whitehouse.gov/presidential-actions/2025/04/restoring-americas-maritime-dominance/)
[Restoring America's Maritime Dominance](https://www.federalregister.gov/documents/2025/04/15/2025-06465/restoring-americas-maritime-dominance)
[Truth Social post](https://truthsocial.com/@realDonaldTrump/posts/114309144289505174)
[Modifying Reciprocal Tariff Rates To Reflect Trading Partner Retaliation and Alignment](https://www.federalregister.gov/documents/2025/04/15/2025-06462/modifying-reciprocal-tariff-rates-to-reflect-trading-partner-retaliation-and-alignment)
[Commission proposal to impose trade countermeasures against US obtains necessary support from EU Member States](https://ec.europa.eu/commission/presscorner/detail/en/statement_25_1025)
[国务院关税税则委员会关于调整对原产于美国的进口商品加征关税措施的公告](https://gss.mof.gov.cn/gzdt/zhengcefabu/202504/t20250409_3961684.htm)
[不可靠实体清单工作机制关于将护盾人工智能公司等6家美国企业列入不可靠实体清单的公告](https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_c29bed8111a5406ea44f363694865ac2.html)
[商务部公告2025年第22号 公布将12家美国实体列入出口管制管控名单](https://www.mofcom.gov.cn/zwgk/zcfb/art/2025/art_c6b190344a154e6f831e0fdfc190e41e.html)
[Canada announces entry into force of countermeasures against auto imports from the United States](https://www.canada.ca/en/department-finance/news/2025/04/canada-announces-entry-into-force-of-countermeasures-against-auto-imports-from-the-united-states.html)
[List of vehicle products from the United States subject to 25 per cent tariffs effective April 9, 2025](https://www.canada.ca/en/department-finance/news/2025/04/list-of-vehicle-products-from-the-united-states-subject-to-25-per-cent-tariffs-effective-april-9-2025.html)
[Regulating Imports With a Reciprocal Tariff To Rectify Trade Practices That Contribute to Large and Persistent Annual United States Goods Trade Deficits](https://www.federalregister.gov/documents/2025/04/07/2025-06063/regulating-imports-with-a-reciprocal-tariff-to-rectify-trade-practices-that-contribute-to-large-and)
[What happened on Trump’s tariff day (Episode 207)](https://tradetalkspodcast.com/podcast/207-what-happened-on-trumps-tariff-day/)",867494,842807,751194,48.7
2025-04-10 00:00:00,"EU pauses retaliation: European Commission president Ursula von der Leyen issued a statement putting on hold the countermeasures announced April 9 for 90 days.
Tariff changes go into effect: US sudden tariff changes announced April 9 go into effect.
China’s tariff retaliation goes into effect: In response to the additional US tariffs of April 2 and April 8, China’s retaliatory tariffs announced on April 4 and announced on April 9 go into effect.

Read more on US-China tariff rates at PIIE.com.",6.5,106.6,135.3,11,"European Union
World
China","[Statement by President von der Leyen](https://ec.europa.eu/commission/presscorner/detail/en/statement_25_1036)
[国务院关税税则委员会关于对原产于美国的进口商品加征关税的公告](https://gss.mof.gov.cn/gzdt/zhengcefabu/202504/t20250404_3961451.htm)
[国务院关税税则委员会关于调整对原产于美国的进口商品加征关税措施的公告](https://gss.mof.gov.cn/gzdt/zhengcefabu/202504/t20250409_3961684.htm)
[US-China Trade War Tariffs: An Up-to-Date Chart](https://www.piie.com/research/piie-charts/2019/us-china-trade-war-tariffs-date-chart)",867494,842807,751194,48.7
2025-04-11 00:00:00,"Smartphones and other consumer electronics containing semiconductors exempted from some tariffs: The White House issues a presidential memorandum) clarifying a list of products that contain semiconductors, including smartphones and other consumer electronics, that will not be subject to the tariffs associated with the April 2 executive order invoking IEEPA (modified on April 8 and 9).
China retaliates: China announces additional tariffs in response to US tariffs announced on April 9, so that its most recent combination of retaliatory tariffs matches the total amount of new US additional tariffs of 125 percent. New tariffs go into effect on April 12.",6.5,106.6,124.7,10.8,"World
China","[Clarification of Exceptions Under Executive Order 14257 of April 2, 2025, as Amended](https://www.whitehouse.gov/presidential-actions/2025/04/clarification-of-exceptions-under-executive-order-14257-of-april-2-2025-as-amended/)
[国务院关税税则委员会关于调整对原产于美国的进口商品加征关税措施的公告](https://gss.mof.gov.cn/gzdt/zhengcefabu/202504/t20250411_3961823.htm)",867494,842807,751194,48.7
2025-04-12 00:00:00,China’s tariff changes go into effect: China’s sudden tariff changes announced April 11 go into effect.,6.5,147.6,124.7,10.8,China,,867494,842807,751194,48.7
2025-04-13 00:00:00,,6.5,147.6,124.7,10.8,,,867494,842807,751194,48.7
2025-04-14 00:00:00,"Semiconductor and semiconductor manufacturing equipment imports as a national security threat: The Commerce Department files a Federal Register notice indicating the secretary of commerce initiated an investigation on April 1 into whether imports of semiconductors and semiconductor manufacturing equipment pose a threat to US national security under Section 232 of the Trade Expansion Act of 1962.
Pharmaceutical and pharmaceutical ingredient imports as a national security threat: The Commerce Department files a Federal Register notice indicating the secretary of commerce initiated an investigation on April 1 into whether imports of pharmaceuticals and pharmaceutical ingredients pose a threat to US national security under Section 232 of the Trade Expansion Act of 1962.",6.5,147.6,124.7,10.8,"World
World","[National Security Investigation of Imports of Semiconductors and Semiconductor Manufacturing Equipment](https://www.federalregister.gov/public-inspection/2025-06591/national-security-investigation-of-imports-of-semiconductors-and-semiconductor-manufacturing)
[National Security Investigation of Imports of Pharmaceuticals and Pharmaceutical Ingredients](https://www.federalregister.gov/public-inspection/2025-06587/national-security-investigation-of-imports-of-pharmaceuticals-and-pharmaceutical-ingredients)",867494,842807,751194,48.7
2025-04-15 00:00:00,"Critical mineral and rare earth imports as a national security threat: The White House issues a fact sheet and executive order requesting the Department of Commerce investigate whether imports of critical minerals, rare earth elements, processed critical minerals, and derivative products pose a threat to US national security under Section 232 of the Trade Expansion Act of 1962. See also: Federal Register notice.",6.5,147.6,124.7,10.8,World,"[Fact Sheet: President Donald J. Trump Ensures National Security and Economic Resilience Through Section 232 Actions on Processed Critical Minerals and Derivative Products](https://www.whitehouse.gov/fact-sheets/2025/04/fact-sheet-president-donald-j-trump-ensures-national-security-and-economic-resilience-through-section-232-actions-on-processed-critical-minerals-and-derivative-products/)
[Ensuring National Security and Economic Resilience Through Section 232 Actions on Processed Critical Minerals and Derivative Products](https://www.federalregister.gov/documents/2025/04/18/2025-06836/ensuring-national-security-and-economic-resilience-through-section-232-actions-on-processed-critical)
[Ensuring National Security and Economic Resilience Through Section 232 Actions on Processed Critical Minerals and Derivative Products](https://www.federalregister.gov/documents/2025/04/18/2025-06836/ensuring-national-security-and-economic-resilience-through-section-232-actions-on-processed-critical)",867494,842807,751194,48.7
2025-04-16 00:00:00,,6.5,147.6,124.7,10.8,,,867494,842807,751194,48.7
2025-04-17 00:00:00,"Restoring American seafood competitiveness: The White House issues an executive order indicating it will address unfair trade practices, eliminate unsafe imports, and level the “unfair” playing field that has benefited foreign fishing companies, including by asking USTR to consider a potential unfair trade investigation under Section 301 of the Trade Act of 1974. The White House also issues a separate proclamation and fact sheet about “unleashing American commercial fishing in the Pacific.”
Measures to Address China’s Targeting of the Maritime, Logistics, and Shipbuilding Sectors for Dominance: The USTR announces it is taking action after an investigation, initiated under the Biden administration, under Section 301 of the Trade Act of 1974, to restore American shipbuilding and address China’s actions to dominate the maritime, logistics, and shipbuilding sectors. USTR actions include phased-in fees on operators of Chinese-built ships, fees on foreign-built car carrier vessels, and restrictions on transporting liquefied natural gas (LNG) via foreign vessels. USTR also seeks public comments on proposed tariffs on ship-to-shore cranes and other cargo-handling equipment. See also: Federal Register notice.",6.5,147.6,124.7,10.8,"World
China","[Restoring American Seafood Competitiveness](https://www.federalregister.gov/documents/2025/04/22/2025-07062/restoring-american-seafood-competitiveness)
[UNLEASHING AMERICAN COMMERCIAL FISHING IN THE PACIFIC](https://www.whitehouse.gov/presidential-actions/2025/04/unleashing-american-commercial-fishing-in-the-pacific/)
[Fact Sheet: President Donald J. Trump Unleashes American Commercial Fishing in the Pacific](https://www.whitehouse.gov/fact-sheets/2025/04/fact-sheet-president-donald-j-trump-unleashes-american-commercial-fishing-in-the-pacific/)
[USTR Section 301 Action on China’s Targeting of the Maritime, Logistics, and Shipbuilding Sectors for Dominance](https://ustr.gov/about/policy-offices/press-office/press-releases/2025/april/ustr-section-301-action-chinas-targeting-maritime-logistics-and-shipbuilding-sectors-dominance)
[Section 301-China-Targeting the Maritime, Logistics, and Shipbuilding Sectors for Dominance](https://ustr.gov/issue-areas/enforcement/section-301-investigations/section-301-chinas-targeting-maritime-logistics-and-shipbuilding-sectors-dominance)
[Notice of Action and Proposed Action in Section 301 Investigation of China's Targeting the Maritime, Logistics, and Shipbuilding Sectors for Dominance, Request for Comments](https://www.federalregister.gov/documents/2025/04/23/2025-06927/notice-of-action-and-proposed-action-in-section-301-investigation-of-chinas-targeting-the-maritime)",867494,842807,751194,48.7
2025-04-18 00:00:00,,6.5,147.6,124.7,10.8,,,867494,842807,751194,48.7
2025-04-19 00:00:00,,6.5,147.6,124.7,10.8,,,867494,842807,751194,48.7
2025-04-20 00:00:00,,6.5,147.6,124.7,10.8,,,867494,842807,751194,48.7
2025-04-21 00:00:00,,6.5,147.6,124.7,10.8,,,867494,842807,751194,48.7
2025-04-22 00:00:00,,6.5,147.6,124.7,10.8,,,867494,842807,751194,48.7
2025-04-23 00:00:00,"Truck imports as a national security threat: The Commerce Department files a Federal Register notice indicating the secretary of commerce initiated an investigation on April 22 into whether imports of medium- and heavy-duty trucks, parts, and derivative products pose a threat to US national security under Section 232 of the Trade Expansion Act of 1962.",6.5,147.6,124.7,10.8,World,[Notice of Request for Public Comments on Section 232 National Security Investigation of Imports of Trucks](https://www.federalregister.gov/documents/2025/04/25/2025-07260/notice-of-request-for-public-comments-on-section-232-national-security-investigation-of-imports-of),867494,842807,751194,48.7
2025-04-24 00:00:00,Unleashing America’s offshore critical minerals and resources: The White House issues an executive order seeking to advance US leadership in seabed mineral development.,6.5,147.6,124.7,10.8,World,[UNLEASHING AMERICA’S OFFSHORE CRITICAL MINERALS AND RESOURCES](https://www.federalregister.gov/documents/2025/04/29/2025-07470/unleashing-americas-offshore-critical-minerals-and-resources),867494,842807,751194,48.7
2025-04-25 00:00:00,,6.5,147.6,124.7,10.8,,,867494,842807,751194,48.7
2025-04-26 00:00:00,,6.5,147.6,124.7,10.8,,,867494,842807,751194,48.7
2025-04-27 00:00:00,,6.5,147.6,124.7,10.8,,,867494,842807,751194,48.7
2025-04-28 00:00:00,,6.5,147.6,124.7,10.8,,,867494,842807,751194,48.7
2025-04-29 00:00:00,"Addressing certain tariffs on imported articles affecting the auto sector: The White House issues a proclamation and an executive order to address concerns over stacking of tariffs, to avoid the cumulative effect of overlapping tariffs on certain articles, resulting from its early executive orders (and amendments) involving automobiles, steel, aluminum, and USMCA non-compliant goods. The proclamation includes amendments under Section 232 that make numerous other adjustments to the tariff regime impacting the auto industry’s imports.",6.5,147.6,124.7,10.8,World,"[AMENDMENTS TO ADJUSTING IMPORTS OF AUTOMOBILES AND AUTOMOBILE PARTS INTO THE UNITED STATES](https://www.whitehouse.gov/presidential-actions/2025/04/amendments-to-adjusting-imports-of-automobiles-and-automobile-parts-into-the-united-states/)
[ADDRESSING CERTAIN TARIFFS ON IMPORTED ARTICLES](https://www.federalregister.gov/documents/2025/05/02/2025-07835/addressing-certain-tariffs-on-imported-articles)
[AMENDMENTS TO ADJUSTING IMPORTS OF AUTOMOBILES AND AUTOMOBILE PARTS INTO THE UNITED STATES](https://www.whitehouse.gov/presidential-actions/2025/04/amendments-to-adjusting-imports-of-automobiles-and-automobile-parts-into-the-united-states/)",867494,842807,751194,48.7
2025-04-30 00:00:00,,6.5,147.6,124.7,10.8,,,867494,842807,751194,48.7
2025-05-01 00:00:00,,6.5,147.6,124.7,10.8,,,639160,716619,774698,48.5
2025-05-02 00:00:00,,6.5,147.6,124.7,10.8,,,639160,716619,774698,48.5
2025-05-03 00:00:00,US Section 232 tariffs of 25 percent imposed on automobile parts,6.5,147.6,127.2,12.2,,,639160,716619,774698,48.5
2025-05-04 00:00:00,,6.5,147.6,127.2,12.2,,,639160,716619,774698,48.5
2025-05-05 00:00:00,,6.5,147.6,127.2,12.2,,,639160,716619,774698,48.5
2025-05-06 00:00:00,,6.5,147.6,127.2,12.2,,,639160,716619,774698,48.5
2025-05-07 00:00:00,,6.5,147.6,127.2,12.2,,,639160,716619,774698,48.5
